Search keyword
"October 22, 2025 - April 23, 2026"
Search keyword,Search keyword status,Search keyword status reasons,Search keyword match type,Campaign,Ad group,Currency code,Keyword max CPC,Day,Clicks,Impr.,CTR,Avg. CPC,Cost,Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Conv. rate
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-10,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-18,0,5,0.00%,0,0.00,25.00%,75.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-20,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-22,0,3,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-23,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-24,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-25,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-29,0,5,0.00%,0,0.00,0.00%,75.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-30,0,6,0.00%,0,0.00,20.00%,60.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-31,0,5,0.00%,0,0.00,25.00%,25.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-01,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-02,0,5,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-03,0,3,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-04,0,2,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-05,0,8,0.00%,0,0.00,0.00%,57.14%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-06,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-14,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-27,0,2,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-29,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-30,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-05,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-08,0,1,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-09,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-14,0,1,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-22,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-26,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-27,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-28,0,0,0,0,0.00,0,0,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-29,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-05,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
how to form a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-06,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
new york pllc requirements,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-17,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
new york pllc requirements,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-27,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
new york pllc requirements,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-09,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-07,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-27,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-09,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-14,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-15,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-21,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-27,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-28,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-03,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-04,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-06,0,2,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
pllc formation in new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-07,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-06,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-18,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-25,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-30,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-01,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-03,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-08,0,1,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-09,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-10,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-12,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-17,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-29,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-02,0,3,0.00%,0,0.00,50.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-07,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-08,0,3,0.00%,0,0.00,50.00%,50.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-06,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-15,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-25,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-26,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-27,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-28,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-01,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-02,0,0,0,0,0.00,0,0,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-03,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-08,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-10,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-20,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-30,0,2,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-02,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-03,0,0,0,0,0.00,0,0,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-04,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-05,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-08,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-09,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-10,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-11,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-12,0,6,0.00%,0,0.00,33.33%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-15,0,5,0.00%,0,0.00,25.00%,75.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-16,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-18,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-19,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-22,0,7,0.00%,0,0.00,25.00%,75.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-23,0,7,0.00%,0,0.00,40.00%,80.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-24,0,3,0.00%,0,0.00,0.00%,66.67%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-25,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-26,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-27,0,6,0.00%,0,0.00,0.00%,80.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-28,0,6,0.00%,0,0.00,20.00%,60.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-30,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-31,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-01,0,5,0.00%,0,0.00,33.33%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-03,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-04,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-07,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-14,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-16,0,7,0.00%,0,0.00,0.00%,83.33%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-17,0,6,0.00%,0,0.00,20.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-18,0,3,0.00%,0,0.00,0.00%,66.67%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-20,0,5,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-24,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-25,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-26,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-01,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-02,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-04,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-05,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-06,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-08,0,9,0.00%,0,0.00,16.67%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-09,0,7,0.00%,0,0.00,16.67%,66.67%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-10,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-11,0,4,0.00%,0,0.00,0.00%,75.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-12,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-13,0,5,0.00%,0,0.00,0.00%,75.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-15,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-23,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-24,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-27,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-30,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-31,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-07,0,3,0.00%,0,0.00,50.00%,50.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-10,0,3,0.00%,0,0.00,50.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-12,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-13,0,5,0.00%,0,0.00,66.67%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-16,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-22,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-12,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-13,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-14,0,3,0.00%,0,0.00,50.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-16,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-18,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-20,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-23,0,1,0.00%,0,0.00,0.00%,0.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-25,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-27,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-29,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-03,0,1,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-04,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-06,0,4,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-10,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-11,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-15,0,2,0.00%,0,0.00,100.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-17,0,4,0.00%,0,0.00,33.33%,66.67%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-18,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-19,0,2,0.00%,0,0.00,0.00%,50.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-20,0,3,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-22,0,4,0.00%,0,0.00,33.33%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-01,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-03,0,0,0,0,0.00,0,0,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-09,0,6,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-10,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-12,0,2,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-15,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-17,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-20,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0
